date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
121612	18:47:23	1	Language	Language	0	English	2129	0	0	18:47:23	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121612	18:47:23	1	Session	Session	0	3mo	843	0	0	18:47:23	3186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121612	18:47:23	1	HandEng	HandEng	0	Right	2519	0	0	18:47:23	5788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121612	18:47:23	1	practiceTOLENG	choice	0	R	29055	0	0	18:47:23	138795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	29154	0	0	109641	138795
121612	18:47:23	1	practiceTOLENG	choice	0	B	1256	0	0	18:47:23	141292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R3B	0	0	0	29154	0	0	140014	141292
121612	18:47:23	1	practiceTOLENG	feedback	0	0	2000	0	0	18:47:23	144993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R3B1	1	3	3	29154	4187	33341	140014	141292
121612	18:47:23	1	testTOLENG	choice	0	R	5634	0	0	18:47:23	169159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	5681	0	0	163478	169159
121612	18:47:23	1	testTOLENG	choice	0	G	1681	0	0	18:47:23	172096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	5681	0	0	170394	172096
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	175911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	5681	4742	10423	170394	172096
121612	18:47:23	1	testTOLENG	choice	0	B	2020	0	0	18:47:23	178974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	-2	B	0	0	3	2055	0	0	176919	178974
121612	18:47:23	1	testTOLENG	choice	0	R	2594	0	0	18:47:23	189641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	-1	B3R	0	0	3	2055	0	0	187028	189641
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	192947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	B3R2	1	3	6	2055	11962	14017	187028	189641
121612	18:47:23	1	testTOLENG	choice	0	R	20101	0	0	18:47:23	214088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	-3	R	0	0	6	20134	0	0	193954	214088
121612	18:47:23	1	testTOLENG	choice	0	B	1132	0	0	18:47:23	217258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	1	-2	R3B	0	0	6	20134	0	0	216103	217257
121612	18:47:23	1	testTOLENG	choice	0	R	1914	0	0	18:47:23	220192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	2	-1	R3B1R	0	0	6	20134	0	0	218254	220192
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	223684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	0	R3B1R2	1	3	9	20134	7586	27720	218254	220192
121612	18:47:23	1	testTOLENG	choice	0	B	6878	0	0	18:47:23	231595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	-3	B	0	0	9	6905	0	0	224690	231595
121612	18:47:23	1	testTOLENG	choice	0	R	1616	0	0	18:47:23	234207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	-2	B3R	0	0	9	6905	0	0	232570	234207
121612	18:47:23	1	testTOLENG	choice	0	B	1811	0	0	18:47:23	237305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	2	-1	B3R2B	0	0	9	6905	0	0	235475	237305
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	240305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	3	0	B3R2B2	1	3	12	6905	6699	13604	235475	237305
121612	18:47:23	1	testTOLENG	choice	0	R	2752	0	0	18:47:23	244102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	0	-4	R	0	0	12	2784	0	0	241318	244102
121612	18:47:23	1	testTOLENG	choice	0	G	1006	0	0	18:47:23	250864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	1	-3	R2G	0	0	12	2784	0	0	249830	250864
121612	18:47:23	1	testTOLENG	choice	0	resetround	1864	0	0	18:47:23	254212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	2	-2	R2G3resetround	0	0	12	2784	0	0	252068	254212
121612	18:47:23	1	testTOLENG	choice	0	R	12678	0	0	18:47:23	267908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	0	-4	R	0	0	12	12690	0	0	255218	267908
121612	18:47:23	1	testTOLENG	choice	0	G	1222	0	0	18:47:23	270149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	1	-3	R2G	0	0	12	12690	0	0	268902	270148
121612	18:47:23	1	testTOLENG	choice	0	R	1255	0	0	18:47:23	273352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	2	-2	R2G3R	0	0	12	12690	0	0	272077	273352
121612	18:47:23	1	testTOLENG	choice	0	G	1004	0	0	18:47:23	275353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	3	-1	R2G3R1G	0	0	12	12690	0	0	274326	275353
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	278504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	4	4	0	R2G3R1G1	1	2	14	12690	8585	21275	274326	275353
121612	18:47:23	1	testTOLENG	choice	0	B	66703	0	0	18:47:23	346257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	0	-4	B	0	0	14	66745	0	0	279512	346257
121612	18:47:23	1	testTOLENG	choice	0	R	1380	0	0	18:47:23	348833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	1	-3	B3R	0	0	14	66745	0	0	347432	348832
121612	18:47:23	1	testTOLENG	choice	0	G	852	0	0	18:47:23	350541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	2	-2	B3R2G	0	0	14	66745	0	0	349657	350540
121612	18:47:23	1	testTOLENG	choice	0	B	1021	0	0	18:47:23	352460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	3	-1	B3R2G2B	0	0	14	66745	0	0	351410	352460
121612	18:47:23	1	testTOLENG	feedback	0	0	2000	0	0	18:47:23	355623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	4	4	0	B3R2G2B1	1	3	17	66745	7353	74098	351410	352460
121612	18:47:23	1	testTOLENG	choice	0	R	3838	0	0	18:47:23	360499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	0	-4	R	0	0	17	3871	0	0	356628	360499
121612	18:47:23	1	testTOLENG	choice	0	G	1176	0	0	18:47:23	362459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	1	-3	R2G	0	0	17	3871	0	0	361257	362459
121612	18:47:23	1	testTOLENG	choice	0	R	958	0	0	18:47:23	364577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	4	2	-2	R2G3R	0	0	17	3871	0	0	363593	364577
