date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
121712	06:05:52	1	Language	Language	0	French	7194	0	0	06:05:52	7473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121712	06:05:52	1	Session	Session	0	3mo	5955	0	0	06:05:52	13512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121712	06:05:52	1	HandFr	HandFr	0	RightFr	12603	0	0	06:05:52	26192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121712	06:05:52	1	AudioCheckFr	WordsFr	0	0	0	0	0	06:05:52	56313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
121712	06:05:52	1	practiceTOLFR	choice	0	R	35164	0	0	06:05:52	178719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	35247	0	0	143472	178719
121712	06:05:52	1	practiceTOLFR	choice	0	B	1896	0	0	06:05:52	182987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R3B	0	0	0	35247	0	0	181064	182987
121712	06:05:52	1	practiceTOLFR	feedback	0	0	2000	0	0	06:05:52	186543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R3B1	1	3	3	35247	5814	41061	181064	182987
121712	06:05:52	1	testTOLFR	choice	0	R	7502	0	0	06:05:52	208547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	7533	0	0	201014	208547
121712	06:05:52	1	testTOLFR	choice	0	G	3587	0	0	06:05:52	213790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	7533	0	0	210186	213790
121712	06:05:52	1	testTOLFR	feedback	0	0	2000	0	0	06:05:52	218177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	7533	7621	15154	210186	213790
121712	06:05:52	1	testTOLFR	choice	0	B	34066	0	0	06:05:52	253294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	-2	B	0	0	3	34106	0	0	219188	253294
121712	06:05:52	1	testTOLFR	choice	0	R	2113	0	0	06:05:52	256658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	-1	B3R	0	0	3	34106	0	0	254522	256658
121712	06:05:52	1	testTOLFR	feedback	0	0	2000	0	0	06:05:52	260400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	2	0	B3R2	1	3	6	34106	5097	39203	254522	256658
121712	06:05:52	1	testTOLFR	choice	0	R	32267	0	0	06:05:52	293703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	-3	R	0	0	6	32294	0	0	261408	293702
121712	06:05:52	1	testTOLFR	choice	0	B	1310	0	0	06:05:52	296612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	1	-2	R3B	0	0	6	32294	0	0	295275	296612
121712	06:05:52	1	testTOLFR	choice	0	R	1698	0	0	06:05:52	299335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	2	-1	R3B1R	0	0	6	32294	0	0	297621	299335
121712	06:05:52	1	testTOLFR	feedback	0	0	2000	0	0	06:05:52	302820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	0	R3B1R2	1	3	9	32294	7109	39403	297621	299335
121712	06:05:52	1	testTOLFR	choice	0	B	2076	0	0	06:05:52	305936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	0	-3	B	0	0	9	2110	0	0	303826	305936
121712	06:05:52	1	testTOLFR	choice	0	B	1058	0	0	06:05:52	308038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	1	-2	B3B	0	0	9	2110	0	0	306962	308038
121712	06:05:52	1	testTOLFR	choice	0	B	614	0	0	06:05:52	310296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	2	-1	B3B2B	0	0	9	2110	0	0	309659	310296
121712	06:05:52	1	testTOLFR	choice	0	B	2366	0	0	06:05:52	313767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	3	0	B3B2B3B	0	0	9	2110	0	0	311374	313767
121712	06:05:52	1	testTOLFR	choice	0	B	1310	0	0	06:05:52	316631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	4	1	B3B2B3B2B	0	0	9	2110	0	0	315309	316630
121712	06:05:52	1	testTOLFR	choice	0	B	862	0	0	06:05:52	318719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	5	2	B3B2B3B2B3B	0	0	9	2110	0	0	317838	318719
121712	06:05:52	1	testTOLFR	choice	0	B	848	0	0	06:05:52	320707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	6	3	B3B2B3B2B3B2B	0	0	9	2110	0	0	319838	320706
121712	06:05:52	1	testTOLFR	choice	0	B	784	0	0	06:05:52	322778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	7	4	B3B2B3B2B3B2B3B	0	0	9	2110	0	0	321967	322778
121712	06:05:52	1	testTOLFR	choice	0	B	1636	0	0	06:05:52	325649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	8	5	B3B2B3B2B3B2B3B2B	0	0	9	2110	0	0	323981	325649
121712	06:05:52	1	testTOLFR	choice	0	B	2314	0	0	06:05:52	329330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	9	6	B3B2B3B2B3B2B3B2B3B	0	0	9	2110	0	0	326990	329330
121712	06:05:52	1	testTOLFR	choice	0	B	35841	1	0	06:05:52	366226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	10	7	B3B2B3B2B3B2B3B2B3B2B	0	0	9	2110	0	0	330370	366226
