date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
122412	08:28:42	1	Language	Language	0	English	2925	0	0	08:28:42	3041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	08:28:42	1	Session	Session	0	3mo	1408	0	0	08:28:42	4526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	08:28:42	1	HandEng	HandEng	0	Right	946	0	0	08:28:42	5544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	08:28:42	1	practiceTOLENG	choice	0	R	3814	0	0	08:28:42	28766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	3874	0	0	24892	28766
122412	08:28:42	1	practiceTOLENG	choice	0	B	1254	0	0	08:28:42	31941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R3B	0	0	0	3874	0	0	30659	31941
122412	08:28:42	1	practiceTOLENG	feedbackENG	0	0	2000	0	0	08:28:42	35315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R3B1	1	3	3	3874	4538	8412	30659	31941
122412	08:28:42	1	testTOLENG	choice	0	R	5370	0	0	08:28:42	44782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	5416	0	0	39366	44782
122412	08:28:42	1	testTOLENG	choice	0	G	1230	0	0	08:28:42	47232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	5416	0	0	45983	47232
122412	08:28:42	1	testTOLENG	feedbackENG	0	0	2000	0	0	08:28:42	50124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	5416	3333	8749	45983	47232
122412	08:28:42	1	testTOLENG	choice	0	B	3354	0	0	08:28:42	54527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	0	-2	B	0	0	3	3396	0	0	51131	54527
122412	08:28:42	1	testTOLENG	choice	0	R	1200	0	0	08:28:42	56561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	1	-1	B3R	0	0	3	3396	0	0	55341	56561
122412	08:28:42	1	testTOLENG	feedbackENG	0	0	2000	0	0	08:28:42	59508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	2	0	B3R2	1	3	6	3396	2971	6367	55341	56561
122412	08:28:42	1	testTOLENG	choice	0	B	3398	0	0	08:28:42	63949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	0	-3	B	0	0	6	3434	0	0	60514	63948
122412	08:28:42	1	testTOLENG	choice	0	R	1115	0	0	08:28:42	65985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	1	-2	B3R	0	0	6	3434	0	0	64855	65985
122412	08:28:42	1	testTOLENG	choice	0	B	942	0	0	08:28:42	67815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	2	-1	B3R2B	0	0	6	3434	0	0	66859	67815
122412	08:28:42	1	testTOLENG	feedbackENG	0	0	2000	0	0	08:28:42	70793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	3	3	0	B3R2B1	1	3	9	3434	4833	8267	66859	67815
122412	08:28:42	1	testTOLENG	choice	0	B	3032	0	0	08:28:42	74876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	0	-3	B	0	0	9	3077	0	0	71799	74876
122412	08:28:42	1	testTOLENG	choice	0	R	1175	0	0	08:28:42	76857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	1	-2	B3R	0	0	9	3077	0	0	75653	76857
122412	08:28:42	1	testTOLENG	choice	0	B	840	0	0	08:28:42	78456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	2	-1	B3R2B	0	0	9	3077	0	0	77596	78456
122412	08:28:42	1	testTOLENG	feedbackENG	0	0	2000	0	0	08:28:42	81632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	3	3	0	B3R2B2	1	3	12	3077	4746	7823	77596	78456
