date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
122412	14:36:11	1	Language	Language	0	English	2623	0	0	14:36:11	2691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:36:11	1	Session	Session	0	3mo	2496	0	0	14:36:11	5260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:36:11	1	HandEng	HandEng	0	Right	1108	0	0	14:36:11	6444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:36:11	1	practiceTOLENG	choice	0	R	7625	0	0	14:36:11	33556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	7673	0	0	25883	33556
122412	14:36:11	1	practiceTOLENG	choice	0	R	761	0	0	14:36:11	35984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R2R	0	0	0	7673	0	0	35213	35984
122412	14:36:11	1	practiceTOLENG	choice	0	R	938	0	0	14:36:11	37979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R2R1R	0	0	0	7673	0	0	37029	37979
122412	14:36:11	1	practiceTOLENG	choice	0	R	6424	0	0	14:36:11	45268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	1	R2R1R2R	0	0	0	7673	0	0	38823	45268
122412	14:36:11	1	practiceTOLENG	choice	0	B	1326	0	0	14:36:11	48045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	2	R2R1R2R3B	0	0	0	7673	0	0	46690	48045
122412	14:36:11	1	practiceTOLENG	feedbackENG	0	0	2000	0	0	14:36:11	51222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	3	R2R1R2R3B1	1	0	0	7673	15656	23329	46690	48045
122412	14:36:11	1	practiceTOLENG	choice	0	R	9984	0	0	14:36:11	62241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	-2	R	0	0	0	10012	0	0	52228	62240
122412	14:36:11	1	practiceTOLENG	choice	0	R	4164	0	0	14:36:11	69200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	-1	R1R	0	0	0	10012	0	0	65010	69200
122412	14:36:11	1	practiceTOLENG	choice	0	B	5595	0	0	14:36:11	76487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	R1R3B	0	0	0	10012	0	0	70862	76486
122412	14:36:11	1	practiceTOLENG	feedbackENG	0	0	2000	0	0	14:36:11	80314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	3	1	R1R3B1	1	0	0	10012	16063	26075	70862	76486
122412	14:36:11	1	practiceTOLENG	choice	0	R	6269	0	0	14:36:11	87621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	-2	R	0	0	0	6300	0	0	81321	87621
122412	14:36:11	1	practiceTOLENG	choice	0	B	2213	0	0	14:36:11	91323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	-1	R3B	0	0	0	6300	0	0	89083	91323
122412	14:36:11	1	practiceTOLENG	feedbackENG	0	0	2000	0	0	14:36:11	95042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	2	0	R3B1	1	1	1	6300	5412	11712	89083	91323
122412	14:36:11	1	testTOLENG	choice	0	R	18407	0	0	14:36:11	129122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	18453	0	0	110668	129121
122412	14:36:11	1	testTOLENG	choice	0	G	3976	0	0	14:36:11	135411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	18453	0	0	131414	135411
122412	14:36:11	1	testTOLENG	feedbackENG	0	0	2000	0	0	14:36:11	139101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	18453	7971	26424	131414	135411
122412	14:36:11	1	testTOLENG	choice	0	R	4260	0	0	14:36:11	144404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	-3	R	0	0	3	4298	0	0	140106	144404
