date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
122412	14:29:13	1	Language	Language	0	French	2397	0	0	14:29:13	2456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:29:13	1	Session	Session	0	3mo	1072	0	0	14:29:13	3607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:29:13	1	HandFr	HandFr	0	RightFr	1751	0	0	14:29:13	5442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:29:13	1	AudioCheckFr	WordsFr	0	0	0	0	0	14:29:13	18160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	14:29:13	1	practiceTOLFR	choice	0	R	17352	0	0	14:29:13	59165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	17402	0	0	41763	59165
122412	14:29:13	1	practiceTOLFR	choice	0	B	1576	0	0	14:29:13	62375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R3B	0	0	0	17402	0	0	60787	62375
122412	14:29:13	1	practiceTOLFR	feedbackFR	0	0	2000	0	0	14:29:13	65280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R3B1	1	3	3	17402	4108	21510	60787	62375
122412	14:29:13	1	testTOLFR	choice	0	R	3286	0	0	14:29:13	73627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	3316	0	0	70311	73627
122412	14:29:13	1	testTOLFR	choice	0	G	1863	0	0	14:29:13	76742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	3316	0	0	74852	76742
122412	14:29:13	1	testTOLFR	feedbackFR	0	0	2000	0	0	14:29:13	79692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	3316	4055	7371	74852	76742
122412	14:29:13	1	testTOLFR	choice	0	B	3668	0	0	14:29:13	84403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	-3	B	0	0	3	3706	0	0	80697	84403
