date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
010513	15:55:11	1	Language	Language	0	English	2680	0	0	15:55:11	2781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	Session	Session	0	6mo	1498	0	0	15:55:11	4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	HandEng	HandEng	0	Left	1098	0	0	15:55:11	5595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	CubeEng	CubeEng	1	1Cube	2075	0	0	15:55:11	19098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1900	1	0	15:55:11	29604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	321	0	0	15:55:11	29987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1700	1	0	15:55:11	31735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	435	0	0	15:55:11	32235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2000	1	0	15:55:11	34283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	290	0	0	15:55:11	34632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2200	1	0	15:55:11	36880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	244	0	0	15:55:11	37180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1500	1	0	15:55:11	38728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	290	0	0	15:55:11	39078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2300	1	0	15:55:11	41426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	233	0	0	15:55:11	41725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1800	1	0	15:55:11	43573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	315	0	0	15:55:11	43940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2500	1	0	15:55:11	46487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	265	0	0	15:55:11	46804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2100	1	0	15:55:11	48951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	238	0	0	15:55:11	49251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2400	1	0	15:55:11	51699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	209	0	0	15:55:11	51965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1600	1	0	15:55:11	53614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	642	0	0	15:55:11	54313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2400	1	0	15:55:11	56760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	274	0	0	15:55:11	57093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2100	1	0	15:55:11	59241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	299	0	0	15:55:11	59607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2300	1	0	15:55:11	61955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	225	0	0	15:55:11	62238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1700	1	0	15:55:11	63986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	281	0	0	15:55:11	64319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1600	1	0	15:55:11	65968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	485	0	0	15:55:11	66517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2000	1	0	15:55:11	68565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	236	0	0	15:55:11	68865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1500	1	0	15:55:11	70413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	281	0	0	15:55:11	70746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1900	1	0	15:55:11	72694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	240	0	0	15:55:11	72994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1800	1	0	15:55:11	74842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	238	0	0	15:55:11	75142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2500	1	0	15:55:11	77690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	233	0	0	15:55:11	77989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2200	1	0	15:55:11	80237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	221	0	0	15:55:11	80520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1500	1	0	15:55:11	82068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	204	0	0	15:55:11	82335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2000	1	0	15:55:11	84383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	223	0	0	15:55:11	84666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2100	1	0	15:55:11	86814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	220	0	0	15:55:11	87097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2200	1	0	15:55:11	89344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	275	0	0	15:55:11	89677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1600	1	0	15:55:11	91326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	276	0	0	15:55:11	91659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2300	1	0	15:55:11	94006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	220	0	0	15:55:11	94290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2400	1	0	15:55:11	96737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	194	0	0	15:55:11	96987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1700	1	0	15:55:11	98735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	242	0	0	15:55:11	99035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2500	1	0	15:55:11	101582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	223	0	0	15:55:11	101865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1800	1	0	15:55:11	103713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	282	0	0	15:55:11	104046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1900	1	0	15:55:11	105994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	235	0	0	15:55:11	106294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1800	1	0	15:55:11	108142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	258	0	0	15:55:11	108459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2400	1	0	15:55:11	110906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	223	0	0	15:55:11	111189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2200	1	0	15:55:11	113437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	229	0	0	15:55:11	113720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1600	1	0	15:55:11	115368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	261	0	0	15:55:11	115685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2100	1	0	15:55:11	117833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	250	0	0	15:55:11	118149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	2000	1	0	15:55:11	120197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	210	0	0	15:55:11	120463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	blank.simpleEng	2	0	1500	1	0	15:55:11	122012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	pm.simpleEngLeft	pm.simpleEng	2	57	280	0	0	15:55:11	122345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	Trial2BackEng	N	3	0	1000	1	1	15:55:11	277773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	Trial2BackEng	N	3	0	1000	1	2	15:55:11	279288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	Trial2BackEng	N	3	0	1000	1	3	15:55:11	280803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
010513	15:55:11	1	Trial2BackEng	N	3	0	1000	1	4	15:55:11	282318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
