date	time	subject	blockcode	trialcode	values.TaskNumber	response	latency	correct	values.Score	script.starttime	script.elapsedtime	values.ScoreS7	values.Word1	values.Word2	values.Word3	values.Word4	values.Word5	values.Word6	values.Word7	values.Word8	values.DigitSpanFwrd	values.DigitSpanBack	values.ScoreAbs	values.Contour	values.Numbers	values.Hands	values.corsiblockspanFwrd	values.corsiblockspanRev	values.problemnumber	values.subjectattempts	values.targetmoves	values.subjectmoves	expressions.excessmoves	values.movestring	expressions.targetachieved	values.problemscore	values.totalscoreTOL	expressions.firstmovetime	expressions.executiontime	expressions.solutiontime	values.t_choicestart	values.t_choiceend
122412	18:07:40	1	Language	Language	0	French	1413	0	0	18:07:40	1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	18:07:40	1	Session	Session	0	6mo	1244	0	0	18:07:40	2794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	18:07:40	1	HandFr	HandFr	0	LeftFr	1424	0	0	18:07:40	4296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	18:07:40	1	AudioCheckFr	WordsFr	0	0	0	0	0	18:07:40	13120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	0	0	0	0	0	0	0
122412	18:07:40	1	practiceTOLFR	choice	0	R	5467	0	0	18:07:40	25663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	-2	R	0	0	0	5546	0	0	20117	25663
122412	18:07:40	1	practiceTOLFR	choice	0	B	1733	0	0	18:07:40	29152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	-1	R3B	0	0	0	5546	0	0	27393	29152
122412	18:07:40	1	practiceTOLFR	feedbackFR	0	0	2000	0	0	18:07:40	32447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	R3B1	1	3	3	5546	4773	10319	27393	29152
122412	18:07:40	1	testTOLFR	choice	0	R	3291	0	0	18:07:40	39953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	-2	R	0	0	0	3337	0	0	36616	39953
122412	18:07:40	1	testTOLFR	choice	0	G	1266	0	0	18:07:40	42232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	-1	R3G	0	0	0	3337	0	0	40946	42232
122412	18:07:40	1	testTOLFR	feedbackFR	0	0	2000	0	0	18:07:40	45422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	R3G2	1	3	3	3337	3459	6796	40946	42232
122412	18:07:40	1	testTOLFR	choice	0	B	4225	0	0	18:07:40	50697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	-3	B	0	0	3	4267	0	0	46430	50697
122412	18:07:40	1	testTOLFR	choice	0	R	1968	0	0	18:07:40	54045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	1	-2	B3R	0	0	3	4267	0	0	52055	54045
122412	18:07:40	1	testTOLFR	choice	0	B	1635	0	0	18:07:40	56598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	2	-1	B3R2B	0	0	3	4267	0	0	54947	56598
122412	18:07:40	1	testTOLFR	feedbackFR	0	0	2000	0	0	18:07:40	60215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	3	0	B3R2B1	1	3	6	4267	7508	11775	54947	56598
122412	18:07:40	1	testTOLFR	choice	0	R	2192	0	0	18:07:40	63445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	0	-4	R	0	0	6	2225	0	0	61220	63445
122412	18:07:40	1	testTOLFR	choice	0	R	673	0	0	18:07:40	64912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	1	-3	R2R	0	0	6	2225	0	0	64203	64912
122412	18:07:40	1	testTOLFR	choice	0	R	623	0	0	18:07:40	66664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	2	-2	R2R1R	0	0	6	2225	0	0	66018	66663
122412	18:07:40	1	testTOLFR	choice	0	R	618	0	0	18:07:40	68244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	3	-1	R2R1R2R	0	0	6	2225	0	0	67608	68244
122412	18:07:40	1	testTOLFR	choice	0	R	687	0	0	18:07:40	70449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	4	0	R2R1R2R1R	0	0	6	2225	0	0	69748	70449
122412	18:07:40	1	testTOLFR	choice	0	R	4963	0	0	18:07:40	76643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	5	1	R2R1R2R1R2R	0	0	6	2225	0	0	71664	76643
122412	18:07:40	1	testTOLFR	choice	0	background	9555	1	0	18:07:40	87774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	4	6	2	R2R1R2R1R2R1background	0	0	6	2225	0	0	78200	87774
